chr	gene	lof	Dmis	Tmis	syn
19	LRFN1	2.23118426011905e-06	3.12463742063492e-06	3.57146462924603e-05	2.15303454222222e-05
19	LRFN3	1.05390292281746e-06	1.96704503174603e-06	2.81513283095238e-05	1.5888640777381e-05
19	LRG1	1.14606108968254e-06	2.90648195634921e-07	1.05844357309524e-05	5.65630577579365e-06
19	LRP3	2.74488401349206e-06	1.4383062575e-05	2.05679053329365e-05	1.77442608198413e-05
19	LRRC25	1.50135408234127e-06	2.28144047619048e-08	1.03421992968254e-05	5.46385388015873e-06
19	LRRC4B	1.49933042638889e-06	4.72213592063492e-06	2.97948201265873e-05	2.00333566619048e-05
19	LRRC8E	2.22721061269841e-06	8.40422211111111e-07	2.60822290083333e-05	1.3691357452381e-05
19	LSM14A	2.18226273978175e-06	1.18619778531746e-06	1.23991785932539e-05	4.83057279126984e-06
19	LSM4	1.08832021597222e-06	1.35698928571429e-06	4.24417353492063e-06	2.6659888531746e-06
19	LSM7	5.22619492361111e-07	9.78319309523809e-07	3.08699555952381e-06	2.11783030238095e-06
19	LSR	2.54060510882936e-06	2.27338255992063e-06	2.48319335813492e-05	1.35838666797619e-05
19	LTBP4	1.49914641269841e-06	7.40892857142857e-12	2.46107142859984e-11	8.13823809523809e-11
19	LYL1	7.03098829464286e-07	9.8399292531746e-06	2.749430952381e-06	6.07963826349206e-06
19	LYPD3	1.05843675982143e-06	5.95440156746032e-07	1.29462221210318e-05	7.45614871587302e-06
19	LYPD4	6.96899242956349e-07	2.33784465079365e-07	6.55380064999999e-06	3.11128244444444e-06
19	LYPD5	1.32578104265873e-06	2.41725920039683e-06	6.12334502738095e-06	4.90553710873016e-06
19	MADCAM1	9.67293893353175e-07	1.66465079365079e-08	1.60481884484127e-05	9.38571126587302e-06
19	MAG	2.66065039444444e-06	2.28285698492064e-06	2.27845988242064e-05	1.33975642595238e-05
19	MAMSTR	1.37949679970238e-06	3.46383134920635e-07	1.55712068829365e-05	7.85837815912698e-06
19	MAN2B1	4.6521706078373e-06	1.7842625293254e-05	2.17441113503968e-05	1.93799669111111e-05
19	MAP1S	2.96173319771825e-06	1.40162972222222e-07	4.55133073194445e-05	2.35931723952381e-05
19	MAP2K2	1.52054245029762e-06	9.17548582142857e-06	6.91131785634923e-06	9.08573936150794e-06
19	MAP2K7	1.71104707837302e-06	2.06308641031746e-06	1.63153588011904e-05	9.27441248611111e-06
19	MAP3K10	2.64886046746032e-06	1.23089686194444e-05	3.1780841395635e-05	2.19608456769841e-05
19	MAP4K1	4.41173870198413e-06	2.00429899404762e-06	2.56063445857143e-05	1.27607427134921e-05
19	MARCH2	8.8025763343254e-07	4.47620619047619e-07	9.11589447420635e-06	4.76887323809524e-06
19	MARK4	3.46193907251984e-06	2.51851366785714e-06	2.97672119690477e-05	1.31136338138889e-05
19	MAST1	5.76958632430556e-06	3.09771804722222e-06	6.40031364345238e-05	3.35661745480159e-05
19	MAST3	5.11204196587302e-06	5.06311578571429e-06	5.09892167051587e-05	2.5283033640873e-05
19	MATK	3.23557910525794e-06	6.02804784126984e-06	1.62546393198413e-05	1.06574283730159e-05
19	MAU2	2.88635652301587e-06	2.65331712103175e-06	1.86842366888889e-05	1.13643831515873e-05
19	MBD3	9.04444566269841e-07	1.24324920444444e-05	5.14979680555601e-07	7.50231702142857e-06
19	MBD3L1	5.35283288789683e-07	1.06531063492063e-07	4.69931000357143e-06	1.90317373611111e-06
19	MBD3L2	9.30676540376984e-07	7.40892857142857e-12	6.82449649880952e-06	2.73465676468254e-06
19	MBD3L3	9.5291110625e-07	7.40892857142857e-12	6.76477416150794e-06	2.78889437857143e-06
19	MBD3L4	9.53978522222222e-07	7.40892857142857e-12	6.75925704404762e-06	2.78650439087302e-06
19	MBD3L5	9.37573099702381e-07	7.40892857142857e-12	6.75851769603175e-06	2.79527318412698e-06
19	MBOAT7	1.67199140625e-06	4.01564000198413e-06	1.46750211559524e-05	8.5251995984127e-06
19	MCEMP1	1.42531771180556e-06	7.40892857142857e-12	4.27462061388889e-06	1.92824647103175e-06
19	MCOLN1	2.61056160327381e-06	5.63857032063492e-06	1.70967131670635e-05	1.14463174920635e-05
19	MED16	2.94439857748016e-06	5.21631218253968e-07	3.5655627459127e-05	1.98197727019841e-05
19	MED25	3.00479377083333e-06	6.90291317222222e-06	1.8241605377381e-05	1.34371258519841e-05
19	MED26	2.24409146071429e-06	6.03874954365079e-07	2.30807572785714e-05	1.19826405115079e-05
19	MED29	9.79673473115079e-07	7.40892857142857e-12	8.70964853253968e-06	3.22978330952381e-06
19	MEF2B	2.09663796259921e-06	5.2531565e-06	1.01046225555556e-05	4.92237986388889e-06
19	MEGF8	1.233631935625e-05	7.93169105833333e-06	9.96062229992067e-05	4.92935608083333e-05
19	MEIS3	2.1766395547619e-06	5.68048380952381e-06	9.17485617936509e-06	7.18559002380952e-06
19	MEX3D	1.95680516666667e-06	1.42159275595238e-06	3.9008583181746e-05	2.66763873154762e-05
19	MFSD12	1.92971875287698e-06	1.00056317e-05	1.0634748693254e-05	1.23630206825397e-05
19	MIA	1.13088372321429e-06	9.47968253968254e-07	3.22540113174604e-06	1.63542687896825e-06
19	MIDN	1.54982441488095e-06	2.95478246031746e-07	2.3173926402381e-05	1.20408090115079e-05
19	MIER2	2.26345686626984e-06	4.77386317857143e-07	1.98806219047619e-05	1.13817766496032e-05
19	MISP	1.99988784434524e-06	1.40136999365079e-06	2.43683389246032e-05	1.1556704972619e-05
19	MISP3	5.55510392757937e-07	7.87579672619048e-07	1.45114389726191e-05	7.75653634444444e-06
19	MKNK2	2.29571408839286e-06	1.96447370833333e-06	1.6523177818254e-05	9.79705346746032e-06
19	MLLT1	1.50430789880952e-06	1.64510156547619e-06	1.90970455531746e-05	1.07500923607143e-05
19	MOB3A	5.90168213293651e-07	3.29572159722222e-06	6.47600817896826e-06	5.2640317281746e-06
19	MPND	1.62101968214286e-06	1.93487926428571e-06	1.70551713892857e-05	1.06831811869048e-05
19	MPV17L2	1.27488505823413e-06	4.22587232103175e-06	5.04632741587301e-06	4.34294986349206e-06
19	MRI1	1.44701112916667e-06	7.1991758015873e-06	9.4464958099206e-06	7.89770944920635e-06
19	MRPL34	4.77334742857143e-07	7.40892857142857e-12	4.35314794920635e-06	1.97329787896825e-06
19	MRPL4	1.62727864424603e-06	3.03218056428571e-06	1.10932437448413e-05	6.68320058174603e-06
19	MRPL54	4.98348678472222e-07	3.48457646031746e-07	5.06445501746031e-06	2.36838633571429e-06
19	MRPS12	5.10976893849206e-07	1.71604951587302e-06	4.16067450198412e-06	2.43202177698413e-06
19	MUC16	2.60914113308532e-05	8.9537394047619e-07	0.000324628019624603	0.000137263224660317
19	MUM1	3.1075539155754e-06	5.59113907142857e-07	2.41002529357142e-05	1.25627439051587e-05
19	MVB12A	1.40492170357143e-06	1.50353773809524e-07	1.00005609619048e-05	5.43621771388889e-06
19	MYADM	9.74067893353175e-07	7.34676428571428e-09	1.29942628900794e-05	7.01384543293651e-06
19	MYBPC2	4.36418854255952e-06	7.41191027579365e-06	3.49276584257937e-05	2.05569098611111e-05
19	MYDGF	7.69178061111111e-07	1.36646464285714e-07	6.82843151309524e-06	4.49176495e-06
19	MYH14	1.03332461759921e-05	4.62354343626984e-05	3.64321093948413e-05	3.37498609095238e-05
19	MYO1F	6.31217834742063e-06	2.47804434543651e-05	1.91705337845238e-05	2.07657979551587e-05
19	MYO9B	8.24453192420635e-06	3.02366339710317e-05	5.01818789698413e-05	3.98941765333333e-05
19	MYPOP	1.33529707291667e-06	2.59176801587302e-07	1.85930067571429e-05	9.27359769365079e-06
19	MZF1	3.03769397579365e-06	1.04989088968254e-06	3.38187351460318e-05	1.40831958277778e-05
19	NACC1	1.50729572599206e-06	1.0904762297619e-06	2.12412482202381e-05	1.16367212503968e-05
19	NANOS2	3.70471850198413e-07	4.4733705952381e-07	5.36881614087302e-06	3.0478089297619e-06
19	NANOS3	1.01466532628968e-06	2.23248281746032e-07	7.12440766944445e-06	3.49747878412698e-06
19	NAPA	1.59311340972222e-06	2.55009749603175e-06	6.80322551230158e-06	5.4154039952381e-06
19	NAPSA	1.63892655515873e-06	1.78774981944444e-06	1.21533858805556e-05	6.9095386031746e-06
19	NAT14	5.70751500496032e-07	7.40892857142857e-12	9.41380813730159e-06	4.36960948928571e-06
19	NCAN	5.26080053234127e-06	4.82325303015873e-06	3.89415501611111e-05	1.92124089888889e-05
19	NCCRP1	1.32894970178571e-06	1.36240079365079e-07	1.2611458009127e-05	6.661431275e-06
19	NCLN	2.38253936815476e-06	1.69182115039683e-06	2.34610214694445e-05	1.36391777492063e-05
19	NCR1	1.89842848531746e-06	3.61493174603175e-08	8.52196214166666e-06	3.78393694206349e-06
19	NDUFA11	6.98699800992064e-07	3.39978611111111e-08	9.51302982976191e-06	5.25739429087302e-06
19	NDUFA13	7.69323800099206e-07	2.67157579801587e-06	3.60729058650794e-06	2.87477787261905e-06
19	NDUFA3	2.93159738789683e-07	7.40892857142857e-12	3.16301490555556e-06	1.75515112301587e-06
19	NDUFA7	5.96972770833333e-07	3.7472876984127e-07	3.84611478928571e-06	1.90843669444444e-06
19	NDUFB7	4.66096094742064e-07	5.07675654761905e-07	5.83217733531746e-06	2.52980808730159e-06
19	NDUFS7	1.08981901736111e-06	6.00564358293651e-06	4.19379741428569e-06	4.66876080515873e-06
19	NECTIN2	3.07832187261905e-06	4.50058165e-06	1.79375246789683e-05	1.14276258865079e-05
19	NFIC	1.76254816240079e-06	3.6336535281746e-06	1.90409565845238e-05	1.16798854146825e-05
19	NFIX	2.14188859811508e-06	3.38691274126984e-06	1.64627070154762e-05	9.36745865595238e-06
19	NFKBIB	1.34170855863095e-06	1.16353307936508e-06	1.40547286123016e-05	8.35200442103174e-06
19	NFKBID	1.52946176795635e-06	1.15221714087302e-06	1.05287297452381e-05	5.37890128174603e-06
19	NKG7	5.16167947123016e-07	5.82637121031746e-07	4.2266325265873e-06	2.40218645595238e-06
19	NKPD1	2.84226143720238e-06	4.56935059523809e-07	4.00761452626984e-05	2.2032075765873e-05
19	NLRP11	3.36813704861111e-06	2.45296650793651e-07	2.69117181119047e-05	1.17981096531746e-05
19	NLRP12	3.94035438581349e-06	7.82272062976191e-06	2.51570381686508e-05	1.64700708369048e-05
19	NLRP13	3.49001955128968e-06	7.95689979761905e-07	2.38343318075397e-05	1.14178772829365e-05
19	NLRP2	4.20025035982143e-06	1.03439908174603e-06	3.03762863817461e-05	1.59147344857143e-05
19	NLRP4	2.94419329236111e-06	2.13365658373016e-06	2.57862559797619e-05	1.33341284198413e-05
19	NLRP5	4.48166241696429e-06	1.74162258452381e-06	3.48990895869048e-05	1.70721718496032e-05
19	NLRP7	3.25346516894841e-06	1.60267558730159e-06	2.93342807849206e-05	1.52714607015873e-05
19	NLRP8	3.36966412093254e-06	8.41294791666667e-07	2.7749681975e-05	1.28051746154762e-05
19	NLRP9	3.42836913789682e-06	9.80163888095238e-07	2.29415567373016e-05	1.11729201420635e-05
19	NMRK2	1.07419617678571e-06	3.94500706349206e-07	8.23902145039682e-06	4.36237083730159e-06
19	NOP53	2.22034548402778e-06	4.70785232539683e-07	2.00046933785714e-05	9.12582824166667e-06
19	NOSIP	1.32395507331349e-06	3.93543127896825e-06	9.75102529960315e-06	6.475805575e-06
19	NOTCH3	8.57180953809524e-06	4.44418813833333e-05	5.10163317559524e-05	4.71036500924603e-05
19	NOVA2	1.31262818422619e-06	8.35879087301587e-07	2.11468711337301e-05	1.47127271412698e-05
19	NPAS1	1.88137340863095e-06	2.6143158281746e-06	2.4128060877381e-05	1.34730185912698e-05
19	NPHS1	5.21931896587302e-06	9.23748180714286e-06	3.55773017186508e-05	2.30431133464286e-05
19	NR1H2	1.86895785138889e-06	1.41954581837302e-05	4.5248256670634e-06	8.73483531269841e-06
19	NR2C2AP	5.86993369642857e-07	2.01730196468254e-06	2.99703172142857e-06	1.80391574563492e-06
19	NR2F6	1.2425544296627e-06	1.21867076547619e-05	1.01279619781746e-05	1.38278842190476e-05
19	NRTN	1.32561250744048e-06	4.53810923968254e-06	9.06071907539686e-06	6.10618956349206e-06
19	NTF4	9.52764911706349e-07	1.02505101984127e-06	7.19170509761905e-06	2.9128433531746e-06
19	NTN5	2.32201192559524e-06	2.03481679404762e-06	1.89547476011905e-05	9.19468460595238e-06
19	NUCB1	2.79935907440476e-06	1.48906890396825e-06	1.44273447884921e-05	6.98321606468254e-06
19	NUDT19	9.26258835615079e-07	5.30981781746032e-07	1.68302218968254e-05	9.09687939603175e-06
19	NUMBL	3.02699353045635e-06	1.59005914087302e-06	2.14677918698413e-05	1.10156094186508e-05
19	NUP62	8.86892801785714e-07	1.1506224265873e-06	1.54430872575397e-05	9.02068328888889e-06
19	NWD1	6.17685287956349e-06	4.43873620753968e-06	4.53032931166666e-05	2.3162427843254e-05
19	NXNL1	6.56718576388889e-07	3.45799687142857e-06	6.21204728611111e-06	4.77345366666667e-06
19	OAZ1	2.82673833333333e-07	7.40892857142857e-12	2.46107142859984e-11	8.13823809523809e-11
19	OCEL1	1.14781070535714e-06	7.40892857142857e-12	1.00205123936508e-05	4.80763949404762e-06
19	ODF3L2	9.05673254265873e-07	2.29475377539683e-06	1.02495317361111e-05	5.70317605e-06
19	OLFM2	1.73933330138889e-06	9.95307205277778e-06	1.1308120656746e-05	1.09484220511905e-05
19	ONECUT3	1.04285173263889e-06	9.86565100198413e-06	2.00314906484127e-05	1.98451026107143e-05
19	OPA3	1.72112295337302e-06	6.07261634325397e-06	8.72748701190473e-06	8.02351999563492e-06
19	OR10H1	4.82807204563492e-07	2.46254010714286e-07	1.02177031888889e-05	5.24587642857143e-06
19	OR10H2	4.98751772916667e-07	2.18485208333333e-07	9.64425711111111e-06	4.78638512698413e-06
19	OR10H3	3.98401676289683e-07	7.42914357142857e-08	7.48835501309523e-06	2.65896679603175e-06
19	OR10H4	3.64162342956349e-07	3.28148793650794e-08	7.87394483968254e-06	3.07277036190476e-06
19	OR10H5	4.51491840972222e-07	2.92805269047619e-07	9.78293945753968e-06	4.76838542063492e-06
19	OR1I1	6.51227843253968e-07	4.01965279365079e-07	9.26734985e-06	4.35304971031746e-06
19	OR1M1	6.25880892857143e-07	3.47036302380952e-07	8.88906952936508e-06	4.27101503452381e-06
19	OR2Z1	5.82969468154762e-07	3.46450726190476e-07	9.00352328809523e-06	4.01844898571429e-06
19	OR4F17	4.66990871527778e-07	1.23427579365079e-07	7.1121612047619e-06	3.06851117420635e-06
19	OR7A10	5.18044939781746e-07	6.65255436507936e-08	7.02615588571429e-06	2.95486938571429e-06
19	OR7A17	5.18233079960317e-07	3.97896071428571e-08	6.76253946349206e-06	2.63735244880952e-06
19	OR7A5	6.00685062599206e-07	7.02451388888889e-08	7.0028929047619e-06	2.77919055436508e-06
19	OR7C1	4.46858674404762e-07	1.42864952380952e-07	7.83546061388889e-06	3.87142685555556e-06
19	OR7C2	4.46381461904762e-07	1.45418389285714e-07	7.68521017857143e-06	3.539079675e-06
19	OR7D2	7.48154410912698e-07	9.18174027777778e-08	8.05862117301587e-06	3.97101797777778e-06
19	OR7D4	4.6598420922619e-07	1.98010547619048e-07	7.41590585555555e-06	3.54867836865079e-06
19	OR7E24	6.71831568452381e-07	1.55008299603175e-07	7.6580463484127e-06	3.24941010357143e-06
19	OR7G1	6.56735792857143e-07	9.1714376984127e-08	6.69860272579365e-06	2.8259512984127e-06
19	OR7G2	4.71815645833333e-07	1.94121611111111e-07	7.71363449246032e-06	3.29198328452381e-06
19	OR7G3	8.23867017361111e-07	1.65570829365079e-07	7.12476556468254e-06	3.40847140595238e-06
19	OSCAR	1.19074140843254e-06	1.00123392857143e-07	1.29523349087302e-05	6.73821781587302e-06
19	OVOL3	6.1447992281746e-07	2.7740985515873e-07	8.51955352539682e-06	3.71654758055556e-06
19	P2RY11	1.74155477559524e-06	9.07619101190476e-07	1.49864266813492e-05	6.46080278293651e-06
19	PAF1	2.83729995615079e-06	2.56305781746032e-07	1.74337412214286e-05	5.76495603968254e-06
19	PAFAH1B3	1.26878403948413e-06	5.75218478174603e-07	7.8008696718254e-06	3.64492804484127e-06
19	PAK4	2.83754243958333e-06	4.55035115992064e-06	1.99254987492064e-05	1.20320863940476e-05
19	PALM	1.28603855902778e-06	1.0397276984127e-07	1.64026205650793e-05	9.17599231706349e-06
19	PALM3	2.33401131458333e-06	1.94393666666667e-08	1.95430330682539e-05	8.85731906944444e-06
19	PBX4	1.21945505277778e-06	2.45226873928571e-06	1.09753367833333e-05	6.61907467738095e-06
19	PCP2	1.00872830902778e-06	1.52539801587302e-08	5.5070251547619e-06	2.47915681746032e-06
19	PCSK4	3.54789796081349e-06	1.20746527222222e-05	2.18573147380953e-05	1.81793196047619e-05
19	PDCD2L	1.47895458938492e-06	1.67991982063492e-06	9.34825067896828e-06	5.60918219484127e-06
19	PDCD5	5.8493192906746e-07	6.92390916269841e-07	2.44383336626984e-06	1.63088475436508e-06
19	PDE4A	4.30128120724206e-06	1.03373673468254e-05	3.62528865309524e-05	2.23075207813492e-05
19	PDE4C	2.8950604094246e-06	1.00708071710317e-05	1.82930842460318e-05	1.33427448305556e-05
19	PEG3	5.31572201428571e-06	1.27775336071429e-06	4.13441703539682e-05	1.69604080079365e-05
19	PEPD	1.87398375039683e-06	1.09171124531746e-05	9.9545242623016e-06	1.03551376369048e-05
19	PET100	3.83602903968254e-07	7.40892857142857e-12	2.69167954166667e-06	9.15554592857143e-07
19	PEX11G	1.19546130128968e-06	5.13123630952381e-07	9.1224158734127e-06	5.12940596944444e-06
19	PGLS	9.39424549206349e-07	1.89391469206349e-06	9.47924866904761e-06	6.72359239325397e-06
19	PGLYRP1	8.81110064484127e-07	8.60651132142857e-07	6.53985992261904e-06	3.18025259246032e-06
19	PGLYRP2	2.24609841150794e-06	3.54245547619048e-07	1.99957977936507e-05	9.90522561746032e-06
19	PGPEP1	1.78881453779762e-06	6.5159043015873e-07	9.10493242380952e-06	3.7148961765873e-06
19	PHLDB3	3.5279106764881e-06	2.54987289880952e-06	2.31911166345238e-05	1.04368066869048e-05
19	PIAS4	1.85022733700397e-06	5.64372417063492e-07	1.98016458309524e-05	1.19386712309524e-05
19	PIH1D1	1.21426453918651e-06	7.65744861111111e-08	1.01944480345238e-05	5.40419102619048e-06
19	PIK3R2	2.98581470803571e-06	5.51120630119048e-06	2.76743951186508e-05	1.73008913321429e-05
19	PIN1	7.36303125595238e-07	1.91280084047619e-06	4.70125881547619e-06	3.18551692460317e-06
19	PINLYP	6.24418705456349e-07	7.40892857142857e-12	6.10858085912698e-06	2.87279332777778e-06
19	PIP5K1C	2.75354396339286e-06	2.01033842857143e-06	2.95582140563492e-05	1.75155663257937e-05
19	PKN1	4.02296279801587e-06	1.65712466428571e-06	3.62763700373016e-05	1.8707020425e-05
19	PLA2G4C	2.94596288055556e-06	1.40109682539683e-07	1.52309460861111e-05	7.02486803373016e-06
19	PLAUR	1.55421367450397e-06	6.59712674206349e-07	1.08391535357143e-05	4.79470098730159e-06
19	PLD3	1.97831735962302e-06	1.86453018492063e-06	1.52595075452381e-05	7.93725487857143e-06
19	PLEKHA4	5.28686707440476e-06	4.16728611111111e-07	2.9429506465873e-05	1.22001007853175e-05
19	PLEKHF1	9.39273626190476e-07	2.3270736468254e-06	1.14564730519841e-05	6.86704373968254e-06
19	PLEKHG2	5.94122558849206e-06	6.93969535277778e-06	3.67500567285714e-05	1.90315447428571e-05
19	PLEKHJ1	9.42242968055555e-07	9.95357248015873e-07	1.30323995424603e-05	6.67145032261905e-06
19	PLIN3	1.56446975178571e-06	4.4600123015873e-08	1.63108707519841e-05	8.8359231218254e-06
19	PLIN4	1.94549794404762e-06	3.00144603174603e-08	4.46774830956349e-05	2.43379288170635e-05
19	PLIN5	1.67525844146825e-06	2.11790436507936e-08	1.91056149666667e-05	1.00665043535714e-05
19	PLK5	1.08545446755952e-06	7.40892857142857e-12	1.2448189622619e-05	6.22883964126984e-06
19	PLPP2	1.80452648452381e-06	3.31326473730159e-06	9.28513973611111e-06	6.42071903373016e-06
19	PLPPR2	1.96843041220238e-06	2.21965187777778e-06	1.75854724654762e-05	8.75200039285714e-06
19	PLPPR3	1.52346800218254e-06	2.66826328373016e-06	3.61930044313492e-05	2.42816221325397e-05
19	PLVAP	1.70922560496032e-06	7.40892857142857e-12	1.58008360619048e-05	6.4007197281746e-06
19	PNKP	2.23212280615079e-06	2.9440766984127e-06	1.74150522948413e-05	1.03874049265873e-05
19	PNMA8A	1.06398377113095e-06	7.40892857142857e-12	1.25172253626984e-05	5.18310643452381e-06
19	PNMA8B	2.45003726478175e-06	7.40892857142857e-12	2.83761038944444e-05	1.62357972638889e-05
19	PNPLA6	6.08655887718254e-06	1.70197795813492e-05	4.25192638829365e-05	2.89010335642857e-05
19	PODNL1	1.80373221656746e-06	1.25408731150794e-06	1.97793923888889e-05	9.59285145238095e-06
19	POLD1	4.20257615853175e-06	3.63892810714286e-06	4.55446132809523e-05	2.35391831083333e-05
19	POLR2E	1.18774327837302e-06	2.18220769444444e-06	6.13486848769842e-06	3.71025494722222e-06
19	POLR2I	6.49674318055556e-07	4.18711339285714e-07	5.3762767936508e-06	3.28423467460317e-06
19	POLRMT	4.48480133918651e-06	6.00021977579365e-06	4.72133546222222e-05	2.72297432861111e-05
19	POP4	9.07970549206349e-07	8.77927496031746e-07	6.4847686265873e-06	2.99693059642857e-06
19	POU2F2	1.59084129355159e-06	7.97702902063492e-06	8.14036779365078e-06	7.68097017301587e-06
19	PPAN	2.00519033422619e-06	1.49007548412698e-06	1.83624875857143e-05	8.12867736904762e-06
19	PPAN-P2RY11	3.51454338561508e-06	2.39769458531746e-06	3.16157547285714e-05	1.40689211757937e-05
19	PPFIA3	5.45097182003968e-06	1.68522435238095e-06	4.59083104968254e-05	2.12756318361111e-05
19	PPM1N	1.69236647837302e-06	7.73951281746032e-07	1.93042801563492e-05	9.95119778730159e-06
19	PPP1R12C	3.33155196537698e-06	2.69458280555556e-06	3.26659502468253e-05	1.78442112357143e-05
19	PPP1R13L	3.32885077876984e-06	2.72093601587302e-06	3.54647398031746e-05	2.17571926107143e-05
19	PPP1R14A	4.39668321825397e-07	7.40892857142857e-12	6.89419590079365e-06	2.89837195555556e-06
19	PPP1R15A	2.64370866388889e-06	7.40892857142857e-12	1.88032182861111e-05	7.51103175674603e-06
19	PPP1R37	1.75394898680556e-06	1.85097431111111e-06	2.57121575547619e-05	1.61488791146825e-05
19	PPP2R1A	2.20581216200397e-06	9.31523492063492e-07	1.86113710027778e-05	9.4479900531746e-06
19	PPP5C	2.44881093144841e-06	3.69160309920635e-06	1.40807380154761e-05	8.88458624047619e-06
19	PPP5D1	1.00920308313492e-06	1.33135678571429e-07	4.51415099206349e-06	2.28581814087302e-06
19	PPP6R1	3.08744191170635e-06	2.36622131269841e-06	2.59553526206349e-05	1.40031865075397e-05
19	PRAM1	1.95142920486111e-06	7.40892857142857e-12	2.42802946769841e-05	1.32570469861111e-05
19	PRDX2	5.64621091964286e-07	1.02478875357143e-06	6.20576869047619e-06	3.62973586547619e-06
19	PRKACA	2.05807829573413e-06	1.30804088888889e-06	1.37467981559524e-05	7.43463929563492e-06
19	PRKCG	3.28730913154762e-06	7.41261117738095e-06	2.07225096242063e-05	1.29653973321429e-05
19	PRKCSH	2.43435896984127e-06	6.66399637777778e-06	1.16714005757936e-05	1.01069109353175e-05
19	PRKD2	3.07779081220238e-06	1.21086784253968e-05	2.20617828928572e-05	1.73489214853175e-05
19	PRMT1	1.35445020853175e-06	3.47994311269841e-06	1.06878815884921e-05	7.54627242063492e-06
19	PRODH2	2.67330917390873e-06	1.40423193968254e-06	1.67091100964286e-05	7.99337465873016e-06
19	PROSER3	1.99358866924603e-06	9.15436507936508e-09	1.43454975583333e-05	7.30070221746032e-06
19	PRPF31	1.81198429513889e-06	1.18695533892857e-05	7.2163823357143e-06	9.36099822142857e-06
19	PRR12	5.24047784414683e-06	6.35292747619047e-07	7.74313251265873e-05	4.13272978519841e-05
19	PRR19	1.00702731736111e-06	7.40892857142857e-12	1.10153586694444e-05	4.25740336071429e-06
19	PRR22	9.5570660813492e-07	7.40892857142857e-12	1.37395341456349e-05	8.49783696746032e-06
19	PRR36	1.85548317460317e-07	7.40892857142857e-12	2.46107142859984e-11	8.13823809523809e-11
19	PRRG2	1.29034201865079e-06	5.04029695515873e-06	8.6127275e-07	2.53157097222222e-06
19	PRSS57	1.08376346696429e-06	4.37317571746032e-06	7.11031000992068e-06	6.0444499781746e-06
19	PRTN3	9.95660451587302e-07	1.90954089801587e-06	9.44823378055553e-06	5.49839995436508e-06
19	PRX	4.6057480171627e-06	2.74670607142857e-07	4.84587616892857e-05	2.30726318412698e-05
19	PSENEN	8.38970838888889e-07	1.44628440555556e-06	1.24568079087301e-06	8.49534825396825e-07
19	PSG1	2.17237401656746e-06	1.58414447222222e-07	1.23067974428572e-05	5.02456287301587e-06
19	PSG11	1.6621294172619e-06	1.12774267063492e-07	7.97589375476191e-06	3.66469110793651e-06
19	PSG2	1.6743735531746e-06	1.5609694047619e-07	8.47821270992063e-06	3.81820522142857e-06
19	PSG3	2.34079955456349e-06	1.08717349206349e-07	1.09418187317461e-05	4.71606619920635e-06
19	PSG4	2.0300588843254e-06	9.25525992063492e-08	1.10325852011905e-05	4.1614675547619e-06
19	PSG5	1.93751708015873e-06	1.14799196825397e-07	8.67093318968254e-06	3.60808546150794e-06
19	PSG6	2.21133674861111e-06	1.0579601984127e-07	1.15857032234127e-05	4.77134462936508e-06
19	PSG7	1.51900340992063e-06	7.40892857142857e-12	7.86949957261905e-06	3.04455595952381e-06
19	PSG8	1.93064403144841e-06	1.61687603968254e-07	1.0804770013492e-05	4.55778296230159e-06
19	PSG9	2.04924373531746e-06	7.42454523809524e-08	1.14845607484126e-05	4.79082226587302e-06
19	PSMC4	1.56195188382936e-06	1.27498495853175e-05	1.1626170019841e-06	5.95578749087302e-06
19	PSMD8	1.86358623035714e-06	5.10673365079365e-07	1.29384618357142e-05	6.20520910833333e-06
19	PSPN	8.5109177281746e-07	1.68465669642857e-06	5.17677298412699e-06	3.13604183412698e-06
19	PTBP1	1.77069161865079e-06	2.74322459246032e-06	1.85418616257937e-05	1.23765080825397e-05
19	PTGER1	1.33237701359127e-06	9.40041162698413e-07	2.24088109309524e-05	1.3366197743254e-05
19	PTGIR	1.49689218759921e-06	1.33393365873016e-06	1.54270094257936e-05	9.46829961904762e-06
19	PTH2	2.2172663452381e-07	7.40892857142857e-12	5.42906813095238e-06	2.6779844781746e-06
19	PTOV1	2.46632281448413e-06	1.27415277777778e-08	1.93886301432539e-05	8.37465146468254e-06
19	PTPRH	5.16776100892857e-06	2.3967074047619e-06	3.03775821480159e-05	1.64135275373016e-05
19	PTPRS	7.96721641448413e-06	2.00065589392857e-05	6.53340640404762e-05	4.30330114388889e-05
19	PVR	1.78637282668651e-06	1.38960565436508e-06	1.35532968722222e-05	7.33255019285714e-06
19	QPCTL	1.31496696001984e-06	9.92596553571428e-07	1.40488403055556e-05	6.46944205436508e-06
19	QTRT1	1.50998152361111e-06	7.46583584246032e-06	9.66526961825398e-06	8.58587032579365e-06
19	R3HDM4	9.90524765277778e-07	3.8228626984127e-08	1.12930345571429e-05	4.98139576150794e-06
19	RAB11B	7.8724127281746e-07	4.35212623214286e-06	5.68355499206344e-06	5.13629750555556e-06
19	RAB3A	7.33193584424603e-07	3.88125363015873e-06	4.72273639960317e-06	4.29741639722222e-06
19	RAB3D	8.23305486507937e-07	3.37643134920635e-06	4.62521937460317e-06	3.94824590793651e-06
19	RAB4B	9.4725166577381e-07	4.00151848253968e-06	4.00354531944445e-06	3.69028915198413e-06
